Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13
0.44299999,0.5133190094999999,0.3060523,0.43292859,0.39652291,0.69587797,0.616355,0.70803362,0.58490753,0.47035861,0.43850601,0.44947273,0.65584332,0.53826672,0.62732136,0.65417331,0.47065684,0.43070731,0.48182052,0.42514172,0.41091004,0.47252378,,,,,,,,,,,,,,
0.44400001,0.5145255385000002,0.31185797,0.43981937,0.39668417,0.69710922,0.61761761,0.70935208,0.58483756,0.47096783,0.43887141,0.45008221,0.65677726,0.53851587,0.62812936,0.65474033,0.47139376,0.43086901,0.48246735,0.42546147,0.41164649,0.47331044,,,,,,,,,,,,,,
0.44499999,0.5160122555000001,0.31775481,0.44684756,0.39692423,0.69839865,0.61899507,0.71075022,0.58530241,0.47186479,0.43943915,0.45094854,0.65799642,0.53899473,0.62923753,0.65567005,0.47252467,0.43182173,0.48363662,0.42620686,0.41264445,0.47428662,,,,,,,,,,,,,,
0.44600001,0.5177350159999998,0.32371694,0.45398027,0.39730862,0.69980621,0.6204648,0.7122106,0.58642119,0.47311416,0.44030535,0.45213923,0.65952587,0.53975415,0.63065594,0.65697885,0.47355643,0.43295276,0.48534372,0.42701471,0.41393301,0.47551751,,,,,,,,,,,,,,
0.447,0.5196775170000001,0.32970858,0.46119383,0.39788288,0.7011798,0.62198275,0.71364146,0.58822215,0.47470433,0.44153944,0.45366475,0.66134596,0.54081362,0.63235635,0.65862536,0.47448903,0.43412429,0.4875094,0.42802486,0.41550565,0.47703585,,,,,,,,,,,,,,
0.44800001,0.5218378975,0.33568889,0.46846816,0.39866278,0.70251268,0.62350529,0.7150861,0.59062666,0.4765949,0.44315574,0.45546761,0.66339713,0.54215127,0.63428342,0.66052628,0.47557282,0.43551227,0.48998219,0.42940885,0.41732815,0.47882676,,,,,,,,,,,,,,
0.449,0.5241917165000001,0.34161741,0.47576883,0.39963958,0.70383072,0.62500644,0.71655458,0.59347355,0.47872308,0.44510493,0.45747921,0.66559863,0.54370964,0.63636738,0.66259372,0.47698882,0.43742591,0.49258843,0.43118608,0.41934925,0.48082814,,,,,,,,,,,,,,
0.44999999,0.5266456154999999,0.34745628,0.48303783,0.40079126,0.70518154,0.62648231,0.71796983,0.59656686,0.48100743,0.44728693,0.45963687,0.66786563,0.54541558,0.63853163,0.66476369,0.47863746,0.43953663,0.49518043,0.43311003,0.42150623,0.48294786,,,,,,,,,,,,,,
0.45100001,0.529095906,0.3531653,0.49019873,0.40209043,0.70650119,0.6279422,0.71933734,0.59972489,0.48336068,0.4495793,0.46187672,0.67011696,0.5472036,0.6406967,0.66699767,0.48020068,0.441495,0.49766237,0.43494865,0.42372832,0.48509139,,,,,,,,,,,,,,
0.45199999,0.531491469,0.35870025,0.49717411,0.40350702,0.70777279,0.62939513,0.72066873,0.60281086,0.48570663,0.45186701,0.46411619,0.67227805,0.54902959,0.64278573,0.66926235,0.48151383,0.44343159,0.49998954,0.43669119,0.42594197,0.48718682,,,,,,,,,,,,,,
0.45300001,0.5337988335,0.36402231,0.50390369,0.40500766,0.70899862,0.63084036,0.7219764,0.60573679,0.48797598,0.45406136,0.46627647,0.67428762,0.55086643,0.64473152,0.6715073,0.48275712,0.44513112,0.50215179,0.43846938,0.42807782,0.48919693,,,,,,,,,,,,,,
0.454,0.5360158935,0.36911303,0.51035446,0.40655312,0.7101894,0.63226569,0.72326571,0.60845345,0.49010417,0.45610607,0.46831363,0.67611289,0.55268967,0.64648449,0.67365676,0.48416239,0.44688484,0.50415474,0.4402563,0.43007955,0.49111751,,,,,,,,,,,,,,
0.45500001,0.5381411145,0.37398419,0.51652718,0.40810043,0.71135646,0.63365412,0.72450763,0.61094338,0.49207261,0.45797747,0.47023845,0.67776883,0.55446756,0.64802146,0.67562842,0.48575309,0.44896996,0.50600398,0.44196454,0.43191612,0.49296641,,,,,,,,,,,,,,
0.456,0.5401004699999999,0.3786591,0.52244258,0.40961009,0.71249455,0.63499117,0.72568953,0.6132167,0.49386701,0.45967358,0.47203258,0.6793105,0.55616254,0.64934343,0.67736495,0.48704195,0.45059943,0.50768977,0.44346955,0.43358651,0.49476388,,,,,,,,,,,,,,
0.45699999,0.5418984570000001,0.3831445,0.52811897,0.41105583,0.71358502,0.63626599,0.72681147,0.61530685,0.49547517,0.46119976,0.47365165,0.68079597,0.55773717,0.65046722,0.67885524,0.48804387,0.45184794,0.50918227,0.44479382,0.43511486,0.49651557,,,,,,,,,,,,,,
0.458,0.5435761570000001,0.38741875,0.5335511,0.41243085,0.71460325,0.63746512,0.72787595,0.61725748,0.49688765,0.46255758,0.47512963,0.6822446,0.55915523,0.65141964,0.68013132,0.48904774,0.45311597,0.51044375,0.44604361,0.43654031,0.49820361,,,,,,,,,,,,,,
0.45899999,0.545159182,0.39144772,0.5387069,0.41374511,0.71553618,0.63856882,0.72887808,0.61909741,0.49812403,0.46374184,0.47645229,0.68362427,0.56038499,0.6522339,0.68124384,0.49022871,0.45463845,0.51145959,0.4473772,0.43790415,0.49979016,,,,,,,,,,,,,,
0.46000001,0.5465871335000001,0.3952134,0.54355043,0.41501376,0.71637839,0.63955784,0.72981161,0.6208235,0.49921027,0.46474749,0.4776049,0.68488526,0.56141466,0.65294546,0.68223453,0.49137628,0.4558655,0.51226789,0.44836783,0.43923795,0.50123572,,,,,,,,,,,,,,
0.461,0.547862376,0.39872777,0.54807001,0.41624582,0.71712977,0.64042729,0.73066127,0.62240618,0.50017148,0.46558189,0.47859108,0.68601316,0.56227344,0.65358669,0.68312263,0.49234077,0.45676136,0.51295781,0.44910109,0.44055602,0.50252199,,,,,,,,,,,,,,
0.46200001,0.5490481195,0.40202796,0.55228812,0.41744456,0.71781576,0.64119524,0.7314173,0.62381881,0.5010227,0.46627292,0.47943351,0.68705332,0.56303453,0.65418637,0.68391484,0.49319875,0.45774737,0.51363164,0.44993865,0.44185489,0.50366515,,,,,,,,,,,,,,
0.463,0.550152337,0.40515655,0.55624211,0.41861373,0.71841604,0.6418919,0.73207492,0.62506425,0.50177765,0.46686456,0.48015487,0.68808311,0.56378686,0.65477329,0.68462276,0.49397147,0.45859838,0.51435667,0.45077118,0.44311863,0.50470781,,,,,,,,,,,,,,
0.46399999,0.551207736,0.4081451,0.55996168,0.41975784,0.71890694,0.64253688,0.7326389,0.62617934,0.50245887,0.46740305,0.48078167,0.68915695,0.56459421,0.65537846,0.68527061,0.4948625,0.45942795,0.51514417,0.45152783,0.44432661,0.50569516,,,,,,,,,,,,,,
0.465,0.5522373665,0.41100571,0.56346536,0.42087263,0.71935636,0.64312363,0.73311877,0.62721533,0.50311899,0.46792343,0.48133525,0.69027263,0.56547302,0.65602618,0.68588901,0.49591172,0.46034291,0.51596081,0.45222366,0.44546017,0.50665176,,,,,,,,,,,,,,
0.46599999,0.5531888435,0.41373518,0.56677347,0.42193967,0.71973914,0.64362979,0.73353642,0.62821645,0.50375235,0.46844605,0.4818612,0.69138515,0.56639999,0.65672123,0.68650705,0.4966411,0.46096736,0.51675278,0.45269012,0.44650602,0.50757635,,,,,,,,,,,,,,
0.46700001,0.5541049455,0.41632855,0.56991404,0.4229382,0.72005469,0.6440444,0.73391461,0.62921339,0.50436389,0.46898249,0.48239395,0.69244975,0.56733871,0.65744609,0.68715179,0.49736553,0.46149221,0.51746935,0.45332423,0.44745657,0.50845647,,,,,,,,,,,,,,
0.46799999,0.5550200740000001,0.41879091,0.57290864,0.42386436,0.72034663,0.64438677,0.73427558,0.63022655,0.50498044,0.46954268,0.48295361,0.69345146,0.56826252,0.65817636,0.68784666,0.49830389,0.46218887,0.51808935,0.45420778,0.44830826,0.50929016,,,,,,,,,,,,,,
0.46900001,0.555959136,0.42114037,0.57575715,0.42473945,0.7206468,0.64470154,0.73465598,0.63126427,0.50564164,0.47013631,0.48355496,0.69440413,0.56916618,0.65889972,0.68859875,0.49942735,0.46337765,0.51864266,0.45527035,0.449063,0.51009446,,,,,,,,,,,,,,
0.47,0.5568238204999999,0.42339727,0.57844251,0.42559728,0.72098714,0.64503706,0.73506624,0.63231319,0.506347,0.47076955,0.4842037,0.69532949,0.57006693,0.65962124,0.68938434,0.50019801,0.46406195,0.519198,0.45582545,0.44973403,0.51089603,,,,,,,,,,,,,,
0.47099999,0.5576498700000001,0.4255701,0.58095807,0.42646649,0.72139364,0.64542818,0.73551637,0.63334143,0.50708389,0.4714449,0.48490399,0.6962437,0.57099974,0.66035467,0.69015723,0.50074351,0.46437955,0.51980793,0.45613483,0.45035198,0.5117172,,,,,,,,,,,,,,
0.472,0.5585249655,0.42764995,0.5833264,0.42736405,0.7218954,0.64589548,0.73604298,0.63432175,0.50785464,0.47216615,0.48567152,0.69715756,0.57200164,0.66111577,0.69088179,0.50144511,0.46498853,0.52045423,0.45672819,0.45096391,0.51257426,,,,,,,,,,,,,,
0.47299999,0.5594275420000001,0.42962199,0.58558744,0.42830086,0.72249001,0.64645475,0.73667443,0.63525581,0.50865644,0.47294137,0.4864997,0.69807935,0.57308191,0.66192251,0.69155812,0.5022158,0.46565223,0.52105647,0.45739299,0.45162305,0.51348561,,,,,,,,,,,,,,
0.47400001,0.5603508955,0.43148789,0.58776426,0.42928818,0.72318268,0.64712626,0.73742521,0.63617015,0.50949037,0.47377685,0.48737341,0.69901186,0.57419491,0.66279191,0.69220924,0.50303662,0.46630156,0.52155674,0.4579834,0.45237434,0.51447207,,,,,,,,,,,,,,
0.47499999,0.561296283,0.43328166,0.58984041,0.43033677,0.72398186,0.64793807,0.73829395,0.63708901,0.51036268,0.47466502,0.48827377,0.69994718,0.57524735,0.66372532,0.69284767,0.50386894,0.46692899,0.52200359,0.45850918,0.45324066,0.51554358,,,,,,,,,,,,,,
0.47600001,0.5622720349999999,0.43506637,0.59177393,0.43145263,0.72489679,0.64892304,0.7392745,0.6380164,0.51128352,0.47558114,0.48919058,0.70087266,0.57615215,0.66469616,0.69346678,0.50461924,0.46761018,0.52254146,0.45912433,0.45421264,0.5166862,,,,,,,,,,,,,,
0.477,0.5632795425000001,0.43691012,0.59353679,0.43262964,0.72591949,0.65010703,0.74034709,0.63894469,0.51224393,0.47649345,0.49013487,0.7017855,0.57688707,0.66565555,0.69406706,0.50546253,0.46822754,0.52329272,0.45983511,0.45524424,0.51786643,,,,,,,,,,,,,,
0.47799999,0.5643062005000001,0.43885756,0.59514576,0.43383992,0.72703302,0.65148991,0.7415058,0.6398685,0.51323307,0.47738013,0.49111533,0.70269972,0.57750499,0.66655374,0.69467682,0.50635958,0.46880347,0.52423346,0.46051019,0.45626232,0.51905072,,,,,,,,,,,,,,
0.479,0.5653428045000001,0.44091338,0.59665626,0.43502855,0.72821414,0.65302718,0.74277556,0.64078218,0.51424599,0.4782387,0.49213403,0.70363295,0.57808763,0.66736048,0.69533151,0.50715166,0.46952537,0.52518523,0.46114719,0.45719412,0.52022398,,,,,,,,,,,,,,
0.47999999,0.5663360044999999,0.44304729,0.59812772,0.43612629,0.72944546,0.65463239,0.74408734,0.64166516,0.51526767,0.47908172,0.49317113,0.70458275,0.57869333,0.66807079,0.69603157,0.50783873,0.47004324,0.52594119,0.46146694,0.45800501,0.52139437,,,,,,,,,,,,,,
0.48100001,0.5672936275,0.44521388,0.59958833,0.43708041,0.73071653,0.65621036,0.74540937,0.64248276,0.516298,0.47992525,0.49421111,0.70551878,0.57934409,0.66870135,0.69672984,0.5085296,0.47044694,0.52641523,0.46174586,0.45872149,0.52258337,,,,,,,,,,,,,,
0.48199999,0.5682375579999999,0.44737095,0.60102612,0.43788472,0.73200923,0.65770537,0.74672991,0.6432088,0.51733631,0.48078007,0.49524322,0.70640296,0.58004606,0.66928649,0.69736511,0.50928265,0.47094402,0.52667964,0.46222901,0.4594155,0.52380502,,,,,,,,,,,,,,
0.48300001,0.5691561025000001,0.44948679,0.60241258,0.43858922,0.73327166,0.65912837,0.74807692,0.64385337,0.51836365,0.48165476,0.49627417,0.70722234,0.58080566,0.66987485,0.69790691,0.50998336,0.47137299,0.52687114,0.4627738,0.46015471,0.5250448,,,,,,,,,,,,,,
0.484,0.5700602254999999,0.45153734,0.60373652,0.43928105,0.73449934,0.66053897,0.74938303,0.64446795,0.51936048,0.48256436,0.49727011,0.7080037,0.58162409,0.67051655,0.69836909,0.51074553,0.47183037,0.527071,0.46319854,0.46095654,0.52624995,,,,,,,,,,,,,,
0.48500001,0.5709574930000001,0.45350716,0.60501891,0.44004306,0.73568684,0.66199529,0.75062352,0.64511919,0.52030367,0.4835296,0.49820986,0.70879626,0.58248287,0.67124188,0.69879073,0.5115571,0.47232947,0.52727246,0.46350306,0.4617888,0.52735013,,,,,,,,,,,,,,
0.486,0.5718426245,0.45539886,0.60629308,0.44090885,0.73681647,0.66350853,0.75180829,0.64584965,0.52116495,0.48455536,0.49908406,0.70963401,0.58334148,0.67204201,0.69921499,0.51222831,0.47278759,0.52744305,0.46385333,0.4626154,0.52830422,,,,,,,,,,,,,,
0.48699999,0.5727039279999999,0.45724234,0.60756773,0.44184422,0.73785341,0.66503227,0.7529195,0.64665687,0.52199268,0.48560253,0.49991089,0.71050471,0.58414847,0.67286515,0.69967932,0.51286393,0.47312918,0.52759248,0.46409607,0.46343759,0.52913922,,,,,,,,,,,,,,
0.48800001,0.5735389630000001,0.45908353,0.60881084,0.44277182,0.73881108,0.66648239,0.75393456,0.64750254,0.52278501,0.48658612,0.50067836,0.71134758,0.58485883,0.6736322,0.70020318,0.5135504,0.47346383,0.52776593,0.46428481,0.46428588,0.52994037,,,,,,,,,,,,,,
0.48899999,0.574340839,0.46095124,0.60997492,0.44362399,0.73967999,0.66776884,0.75483173,0.6483373,0.52354121,0.48741779,0.50139087,0.7120865,0.5854553,0.67426789,0.70076644,0.51427883,0.4739193,0.52798116,0.46457502,0.46517718,0.53079128,,,,,,,,,,,,,,
0.49000001,0.5750654905,0.46282619,0.6110431,0.44438517,0.74037117,0.66882312,0.75558627,0.64911944,0.52428079,0.48806688,0.50210464,0.71268326,0.58596611,0.67473441,0.70130366,0.51497304,0.47428358,0.52820122,0.46475548,0.46608868,0.5317136,,,,,,,,,,,,,,
0.491,0.5757164835,0.46464261,0.61204386,0.44509685,0.74087369,0.66961282,0.75613749,0.64982456,0.52499443,0.48858365,0.50277966,0.71317369,0.58645928,0.67504984,0.70173818,0.5156498,0.47460911,0.52839792,0.46503434,0.46696973,0.53265816,,,,,,,,,,,,,,
0.49200001,0.5763144145,0.46632904,0.6130169,0.44582927,0.74114561,0.6701377,0.75644195,0.65045345,0.52569258,0.48905721,0.50340647,0.71365666,0.58700377,0.67527765,0.70203435,0.51634789,0.47498846,0.52864528,0.46550122,0.46776977,0.53355306,,,,,,,,,,,,,,
0.493,0.5768565035,0.46785754,0.61396688,0.44663852,0.74114245,0.6704033,0.75647265,0.6510312,0.52637976,0.48954391,0.50398326,0.71423924,0.58762503,0.6754961,0.70221275,0.51700133,0.47532886,0.52911896,0.46587139,0.46845594,0.534361,,,,,,,,,,,,,,
0.49399999,0.577363808,0.46926245,0.61486012,0.44753546,0.74088496,0.67039543,0.75622374,0.65158796,0.52697438,0.49003291,0.50446159,0.71497881,0.58829767,0.67576545,0.70231372,0.51772922,0.4757022,0.52995729,0.46619445,0.46902117,0.53509718,,,,,,,,,,,,,,
0.495,0.5778355685000001,0.47061226,0.6156674,0.44848615,0.74037862,0.67009121,0.75571883,0.65213394,0.52747113,0.49047253,0.50484133,0.715859,0.58897889,0.67610908,0.70235974,0.51849359,0.47610781,0.53110152,0.46653745,0.46948704,0.53580385,,,,,,,,,,,,,,
0.49599999,0.5782466275000001,0.47195867,0.61640245,0.44944444,0.73965508,0.66950536,0.75500518,0.65265304,0.5278706,0.49082002,0.50511491,0.71680731,0.58964109,0.67650747,0.70236486,0.51914793,0.4765158,0.53228688,0.46682742,0.46989167,0.53651237,,,,,,,,,,,,,,
0.49700001,0.5785954200000001,0.47330138,0.61711639,0.45038339,0.73877406,0.66871434,0.75414407,0.65311807,0.52816689,0.49106517,0.5052557,0.71773505,0.59027034,0.67690468,0.70236015,0.51981658,0.47684056,0.53322077,0.46723658,0.4702625,0.53722173,,,,,,,,,,,,,,
0.498,0.5788823345,0.47459063,0.61785746,0.45129579,0.73782116,0.667813,0.75319046,0.65350568,0.52835131,0.49121845,0.5053035,0.71857005,0.5908497,0.67723107,0.70238113,0.52052474,0.47716868,0.53378814,0.46769622,0.47059479,0.53789473,,,,,,,,,,,,,,
0.49900001,0.5791045585000001,0.47576314,0.61863279,0.45217547,0.73684186,0.6668455,0.75219291,0.6538018,0.52842599,0.49129263,0.50527847,0.71927065,0.59136266,0.67743939,0.70243537,0.52122557,0.47758567,0.53409427,0.46809965,0.47085872,0.53846866,,,,,,,,,,,,,,
0.5,0.5792388395000001,0.47678408,0.61940169,0.45301318,0.73585719,0.66579449,0.75118983,0.65400702,0.52839798,0.49129915,0.50519013,0.71982694,0.59181589,0.67753559,0.70251048,0.52183199,0.47782761,0.5343169,0.46826741,0.47102955,0.53887969,,,,,,,,,,,,,,
0.50099999,0.579317592,0.47766894,0.62010604,0.45380956,0.73487723,0.66464031,0.75021362,0.6541428,0.52828234,0.49125111,0.50503421,0.72026539,0.59224105,0.6775794,0.70261395,0.52240968,0.47802114,0.53453088,0.46845293,0.47111318,0.53909808,,,,,,,,,,,,,,
0.50199997,0.579374339,0.4784734,0.62071866,0.4545778,0.73392534,0.6634165,0.74926394,0.65424389,0.52810127,0.49115986,0.5048573,0.72065365,0.59266025,0.67765039,0.70277488,0.52301669,0.4782759,0.53467852,0.46873471,0.47114894,0.53915489,,,,,,,,,,,,,,
0.50300002,0.5794095265000002,0.47926247,0.62127191,0.45532921,0.73302716,0.6622048,0.74836177,0.65434045,0.52787834,0.49103314,0.5046894,0.72107935,0.59305722,0.67780453,0.70299548,0.52357411,0.47846994,0.53468823,0.46878773,0.47119471,0.53914058,,,,,,,,,,,,,,
0.50400001,0.5794675904999999,0.48008007,0.62183642,0.45606261,0.73220575,0.66109228,0.74753964,0.65445215,0.52763784,0.49088514,0.50454438,0.72159523,0.5934003,0.67805409,0.70322502,0.52422279,0.47867176,0.53458822,0.46878153,0.47130889,0.5391677,,,,,,,,,,,,,,
0.505,0.579572322,0.48093694,0.62246239,0.45676696,0.7314707,0.66014045,0.74680245,0.65460384,0.5274334,0.49074358,0.50442839,0.72217292,0.59369081,0.67837882,0.70339888,0.52488816,0.47891292,0.53449124,0.46887469,0.47153237,0.53931653,,,,,,,,,,,,,,
0.50599998,0.579722725,0.48181862,0.62313795,0.45742545,0.73085672,0.6593802,0.74619418,0.65483648,0.52728099,0.49063712,0.50437444,0.7227186,0.59396809,0.67874753,0.703493,0.52542865,0.47918135,0.5344851,0.46902016,0.47187158,0.53959829,,,,,,,,,,,,,,
0.50700003,0.5799223915,0.48270568,0.62380487,0.45802325,0.7303921,0.65881592,0.74574852,0.65518343,0.52719504,0.49058002,0.50440288,0.72315013,0.59425998,0.67912692,0.70353335,0.52595955,0.47941232,0.53456509,0.46932727,0.47229397,0.53996754,,,,,,,,,,,,,,
0.50800002,0.5801550215,0.48359436,0.6244145,0.45856726,0.73008299,0.65843403,0.74546868,0.6556263,0.5272001,0.4905816,0.50450283,0.72346699,0.59454858,0.67948079,0.70356637,0.52652776,0.47962606,0.53468293,0.46960458,0.47274777,0.54037595,,,,,,,,,,,,,,
0.509,0.580414242,0.48450643,0.62496525,0.45909947,0.72993302,0.65822005,0.74533087,0.65608168,0.52729625,0.49066448,0.50465149,0.72375393,0.59480453,0.67978209,0.70363289,0.52710623,0.47985622,0.53484493,0.46974573,0.47319043,0.54081887,,,,,,,,,,,,,,
0.50999999,0.5807225760000001,0.48547864,0.62548763,0.45967388,0.72991687,0.65817314,0.74532527,0.65645015,0.52747041,0.4908559,0.5048399,0.72411853,0.59504902,0.68003559,0.70376182,0.52773511,0.48010001,0.53513932,0.46990725,0.47360048,0.5413326,,,,,,,,,,,,,,
0.51099998,0.5810812645000001,0.4865351,0.62601125,0.46031031,0.72999555,0.65829098,0.74543917,0.65669483,0.52770352,0.49115723,0.5050602,0.72461736,0.59535676,0.68028343,0.70396155,0.52830797,0.48028663,0.53565943,0.47003055,0.47397038,0.54195309,,,,,,,,,,,,,,
0.51200002,0.5814831344999999,0.48766273,0.62655646,0.46097171,0.73012829,0.6585319,0.74561733,0.65687364,0.52798623,0.49153396,0.50527465,0.72522527,0.59578007,0.68057364,0.70420426,0.52881461,0.48042917,0.53640205,0.47011855,0.47429934,0.54267883,,,,,,,,,,,,,,
0.51300001,0.5819086615,0.48881555,0.62714243,0.4615846,0.73028356,0.65880853,0.74583441,0.65708888,0.52829164,0.49193224,0.50548124,0.72586852,0.59628171,0.68092436,0.70443332,0.52929139,0.48056564,0.53723669,0.47025678,0.47459131,0.54346043,,,,,,,,,,,,,,
0.514,0.5823309639999998,0.48994988,0.62777263,0.46208063,0.7304492,0.65904105,0.74606562,0.65739471,0.52860451,0.49229518,0.50568318,0.72648621,0.59676093,0.68132257,0.70461047,0.52988118,0.48079482,0.53796875,0.47039244,0.47485214,0.54421318,,,,,,,,,,,,,,
0.51499999,0.5827213095000001,0.49105367,0.62840724,0.46243632,0.73062533,0.6592117,0.74628019,0.65774941,0.52892029,0.49257511,0.50587976,0.72705609,0.59714329,0.68174416,0.70476139,0.53051245,0.48108032,0.53844941,0.4705939,0.47509152,0.54485464,,,,,,,,,,,,,,
0.51599997,0.5830705339999999,0.49213976,0.62897676,0.46269655,0.73079348,0.65935093,0.74649823,0.65805739,0.52923512,0.49276066,0.50608939,0.72756839,0.59743005,0.68215817,0.70495659,0.53107363,0.48135957,0.53865516,0.47091493,0.4753378,0.54535812,,,,,,,,,,,,,,
0.51700002,0.5833777980000001,0.49321824,0.62944633,0.46295282,0.73095906,0.65948337,0.74671537,0.65826297,0.52954876,0.49289858,0.50631833,0.72800297,0.59766799,0.68252456,0.70523447,0.53158778,0.48148263,0.53868109,0.47115204,0.47564283,0.54577577,,,,,,,,,,,,,,
0.51800001,0.5836696935,0.49428663,0.62986541,0.46327233,0.73112893,0.65961593,0.74692702,0.65840685,0.52985919,0.49306616,0.50656736,0.72835833,0.59790164,0.68282044,0.70554948,0.53206998,0.48157871,0.53865558,0.47122437,0.47604802,0.54619151,,,,,,,,,,,,,,
0.51899999,0.5839778540000001,0.49534494,0.6303395,0.46364018,0.73129565,0.65976846,0.74714309,0.65859377,0.53015822,0.49330828,0.50682873,0.72868872,0.598167,0.68307799,0.70581168,0.53255033,0.48176035,0.53865582,0.47124147,0.47653601,0.54664689,,,,,,,,,,,,,,
0.51999998,0.5843235630000001,0.49640417,0.63094342,0.46398455,0.73146647,0.65997624,0.7473622,0.65890449,0.53045255,0.4936094,0.50711238,0.72907293,0.59850591,0.68337554,0.70598102,0.53308225,0.48204145,0.53869641,0.47134626,0.47702959,0.54712403,,,,,,,,,,,,,,
0.52100003,0.5846880635,0.49747473,0.63166505,0.46425545,0.73164099,0.66025305,0.74758512,0.65933746,0.53074235,0.4939324,0.50741482,0.72953957,0.59894806,0.68377513,0.70611203,0.53359389,0.48219249,0.53877461,0.47146839,0.47745863,0.54759705,,,,,,,,,,,,,,
0.52200001,0.5850646215,0.49855161,0.63242805,0.46446547,0.73181736,0.66057444,0.74781299,0.65982616,0.53102487,0.49426842,0.50772679,0.73003876,0.59946567,0.68427104,0.70629352,0.53407127,0.48226535,0.53889924,0.47158298,0.47783276,0.54807568,,,,,,,,,,,,,,
0.523,0.585455416,0.49961141,0.63315052,0.46466607,0.73199826,0.66089582,0.74802142,0.66029865,0.53130561,0.49463165,0.50805807,0.73048294,0.59996402,0.68479848,0.70655209,0.53455532,0.48246318,0.53907412,0.47175026,0.4782415,0.54858893,,,,,,,,,,,,,,
